port,cvss_score,internet_exposed,service_risk,patch_age,exploit_available,service_popularity,auth_required,known_cve_count,misconfig_score,network_depth,critical_asset,label
443,7.21,0,0.7,1,1,0.77,1,2,0.96,2,1,1
25,6.82,0,0.5,2,0,0.83,1,5,0.91,5,0,0
139,6.88,0,0.8,5,0,0.83,1,19,0.26,4,1,1
25,6.94,0,0.5,4,0,0.5,0,11,0.43,5,0,1
23,9.68,1,0.95,5,1,0.48,1,14,0.01,4,1,1
23,8.8,0,0.95,1,0,0.97,1,0,0.5,3,0,1
80,6.42,1,0.7,5,1,0.5,0,13,0.77,4,1,1
445,5.0,1,0.9,3,1,0.99,0,14,0.83,5,1,1
3306,6.89,0,0.8,5,1,0.37,0,13,0.64,5,0,1
3306,5.43,1,0.8,4,0,0.92,0,0,0.9,5,0,1
3389,3.82,0,0.85,3,0,0.92,1,12,0.81,1,0,1
23,7.87,0,0.95,2,0,0.34,1,4,0.59,5,1,1
80,3.59,1,0.7,3,1,1.0,1,15,0.08,2,0,1
139,6.64,1,0.8,3,1,0.92,0,5,0.73,4,0,1
443,3.84,0,0.7,2,1,0.77,1,19,0.24,2,1,1
139,4.03,1,0.8,0,0,0.66,0,5,0.99,1,0,1
443,3.57,0,0.7,5,1,0.34,0,8,0.87,3,0,1
21,8.08,1,0.9,0,1,0.3,1,0,0.05,3,1,1
21,5.99,0,0.9,4,0,0.54,0,20,0.92,3,1,1
53,4.48,0,0.4,1,0,0.41,1,11,0.15,3,0,0
23,7.8,0,0.95,3,1,0.49,1,7,0.91,2,0,1
23,4.74,0,0.95,2,1,0.77,0,14,0.36,4,0,1
443,6.73,0,0.7,4,0,0.62,1,2,0.04,2,1,1
445,3.72,1,0.9,1,1,0.76,1,11,0.84,3,0,1
110,7.54,1,0.6,5,0,0.94,0,15,0.44,4,1,1
139,8.56,1,0.8,2,0,0.81,1,13,0.6,4,1,1
110,6.72,1,0.6,5,0,0.67,1,2,0.23,2,0,1
110,5.44,1,0.6,4,1,0.84,0,2,0.69,3,0,1
3389,9.62,0,0.85,2,0,0.38,0,15,0.46,4,0,1
443,5.46,0,0.7,0,0,0.45,1,15,0.83,1,1,1
139,5.63,0,0.8,5,1,0.69,1,7,0.7,2,0,1
3306,3.92,1,0.8,3,0,0.39,1,8,0.51,1,1,1
23,8.92,1,0.95,5,1,0.63,1,7,0.82,3,1,1
445,6.2,1,0.9,1,1,0.72,0,11,0.39,4,0,1
139,4.93,1,0.8,4,0,0.79,0,1,0.88,4,0,1
443,3.33,0,0.7,3,1,1.0,1,13,0.1,5,0,1
139,3.32,0,0.8,1,1,0.33,1,15,0.57,2,1,1
21,6.83,0,0.9,5,0,0.56,1,11,0.98,2,0,1
80,8.26,1,0.7,1,1,0.5,0,0,0.81,3,0,1
3306,7.3,0,0.8,4,1,0.57,0,13,0.79,5,0,1
110,3.4,1,0.6,1,0,0.42,1,10,0.06,4,1,1
139,5.93,0,0.8,1,0,0.5,1,15,0.73,1,1,1
25,6.08,1,0.5,0,0,0.33,1,11,0.08,4,1,1
139,6.73,1,0.8,0,0,0.63,0,8,0.52,1,0,1
3389,8.57,0,0.85,4,0,0.44,0,15,0.65,1,0,1
23,7.22,1,0.95,1,1,0.4,0,10,0.6,2,0,1
3306,3.16,1,0.8,4,1,0.95,1,15,0.95,2,0,1
3389,8.57,0,0.85,2,1,0.43,1,10,0.75,5,1,1
443,4.02,1,0.7,2,0,0.31,1,16,0.01,2,0,1
23,8.94,1,0.95,3,0,0.83,0,10,0.52,3,0,1
3389,8.09,1,0.85,2,1,0.67,0,14,0.37,5,1,1
22,6.85,1,0.6,0,1,0.3,1,1,0.51,4,1,1
3306,8.67,0,0.8,2,0,0.88,1,11,0.64,5,0,1
53,9.1,0,0.4,3,1,0.86,0,10,0.72,1,1,1
21,5.54,0,0.9,0,0,0.3,1,15,0.75,5,0,0
110,7.27,0,0.6,0,1,0.67,1,12,0.9,4,0,1
445,4.25,1,0.9,5,1,0.79,1,17,0.72,4,1,1
143,8.53,0,0.6,1,0,0.81,0,8,0.06,5,0,0
443,8.32,0,0.7,3,0,0.54,0,4,0.83,4,0,1
139,6.64,1,0.8,5,1,0.7,1,7,0.15,3,0,1
143,5.59,1,0.6,1,0,0.57,1,19,0.49,1,0,1
22,9.61,0,0.6,4,1,0.34,0,18,0.23,2,1,1
80,6.31,1,0.7,0,0,0.74,1,4,0.67,5,1,1
443,4.73,1,0.7,5,1,0.56,0,3,0.56,2,1,1
80,8.17,0,0.7,3,0,0.84,1,10,0.65,5,1,1
110,8.53,1,0.6,0,0,0.9,0,11,0.72,3,0,1
143,5.31,1,0.6,1,0,0.62,0,4,0.95,1,1,1
80,8.31,0,0.7,3,0,0.56,1,8,0.22,1,0,1
53,7.16,0,0.4,0,0,0.54,1,3,0.26,1,0,0
443,8.63,0,0.7,0,1,0.55,0,16,0.64,4,1,1
22,8.31,1,0.6,4,0,0.54,0,13,0.88,3,0,1
3306,3.45,0,0.8,3,0,0.42,1,18,0.56,3,0,1
22,7.92,1,0.6,5,0,0.82,0,12,0.42,3,1,1
80,8.66,1,0.7,3,1,0.79,0,19,0.59,5,0,1
53,4.74,0,0.4,3,1,0.8,0,18,0.65,4,1,1
23,3.19,0,0.95,1,1,0.6,0,19,0.32,5,1,1
21,5.34,0,0.9,0,1,0.4,0,5,0.1,2,1,1
25,6.85,0,0.5,4,1,0.62,1,5,0.29,1,0,1
80,4.48,1,0.7,2,1,0.65,1,6,0.96,3,1,1
25,3.46,1,0.5,1,0,0.49,1,11,0.91,3,0,1
139,5.55,0,0.8,4,1,0.31,0,9,0.9,1,0,1
80,9.34,1,0.7,0,1,0.85,0,6,0.07,4,0,1
110,7.33,1,0.6,3,1,0.86,1,1,0.65,5,0,1
3306,8.81,0,0.8,2,1,0.75,0,2,0.28,5,0,1
3389,3.93,0,0.85,3,1,0.79,0,19,0.16,1,0,1
25,4.87,1,0.5,0,0,0.36,0,0,0.69,5,1,1
143,6.02,0,0.6,3,0,0.96,1,5,0.8,3,1,1
139,5.36,0,0.8,1,1,0.84,1,5,0.19,1,1,1
25,5.69,1,0.5,4,1,0.46,1,8,0.49,1,1,1
443,8.64,0,0.7,5,1,0.38,1,8,0.28,3,0,1
21,7.39,1,0.9,3,1,0.56,0,4,0.74,3,1,1
143,9.22,0,0.6,0,0,0.91,0,6,0.6,4,0,0
25,8.97,0,0.5,0,1,0.63,1,3,0.47,5,1,1
25,3.71,0,0.5,2,0,0.6,0,11,0.13,2,0,0
110,4.51,0,0.6,1,1,0.65,0,8,0.47,3,0,1
80,6.54,1,0.7,0,0,0.82,1,19,0.56,4,1,1
53,3.4,1,0.4,5,1,0.53,0,4,0.38,4,0,1
80,6.65,0,0.7,0,1,0.66,1,2,0.63,5,1,1
53,3.22,0,0.4,4,0,0.71,1,11,0.84,5,1,1
23,8.42,1,0.95,3,1,0.54,1,19,0.31,3,0,1
22,4.98,0,0.6,0,0,0.56,0,16,1.0,3,1,1
3306,8.02,0,0.8,4,0,0.49,0,6,0.3,5,0,1
23,7.76,1,0.95,3,0,0.74,0,3,0.76,2,0,1
110,4.56,1,0.6,3,1,0.69,0,7,0.54,1,1,1
443,6.68,1,0.7,2,0,0.78,1,3,0.37,1,0,1
443,7.83,1,0.7,2,0,0.45,1,1,0.18,5,1,1
23,9.66,0,0.95,0,0,0.51,1,16,0.11,4,1,1
53,7.42,1,0.4,3,1,0.45,0,20,0.41,2,0,1
23,9.93,0,0.95,4,1,0.89,0,14,0.07,4,1,1
139,4.17,0,0.8,5,1,0.44,1,10,0.69,2,1,1
110,5.2,0,0.6,2,0,0.46,0,1,0.58,1,0,0
53,9.28,1,0.4,1,0,0.58,1,7,0.74,2,1,1
445,5.95,0,0.9,2,1,0.87,1,0,0.91,2,1,1
3389,8.84,0,0.85,2,1,0.57,1,20,0.63,1,0,1
443,9.64,0,0.7,1,1,0.79,0,20,0.21,3,1,1
3306,4.03,0,0.8,4,1,0.33,0,3,0.37,5,1,1
23,3.73,0,0.95,4,1,0.72,1,6,0.08,1,0,1
53,9.91,1,0.4,0,1,0.88,1,13,0.36,2,0,1
110,9.62,1,0.6,0,1,0.78,0,15,0.94,1,0,1
22,7.18,1,0.6,5,1,0.55,0,1,0.24,4,0,1
139,5.67,1,0.8,1,0,0.72,1,0,0.31,2,0,1
3306,9.61,0,0.8,4,1,0.85,0,3,0.82,4,1,1
23,3.1,0,0.95,4,0,0.86,1,10,0.95,1,0,1
80,7.4,0,0.7,1,1,0.66,0,19,0.52,5,1,1
22,7.63,1,0.6,2,0,0.87,1,9,0.1,2,0,1
143,3.1,0,0.6,4,0,0.51,0,17,0.57,3,0,1
21,5.14,1,0.9,4,0,0.68,0,20,0.04,3,1,1
22,6.87,0,0.6,3,1,0.32,1,9,0.14,3,0,1
3306,9.84,1,0.8,2,0,0.69,0,16,0.99,1,0,1
110,7.42,0,0.6,1,1,0.99,1,16,0.25,2,0,1
21,7.31,0,0.9,2,1,0.52,0,16,0.45,1,0,1
21,5.04,0,0.9,5,1,0.75,1,12,0.24,2,0,1
21,3.16,0,0.9,2,0,0.42,0,16,0.62,5,0,1
21,7.84,1,0.9,1,0,0.7,1,4,0.82,5,0,1
23,7.05,0,0.95,5,1,0.59,0,0,0.66,1,0,1
443,7.37,0,0.7,5,1,0.51,1,7,0.14,1,1,1
80,3.04,1,0.7,1,0,0.47,1,18,0.93,4,0,1
23,7.12,0,0.95,1,0,0.91,1,7,0.01,5,0,0
143,3.91,0,0.6,4,0,0.84,0,9,0.03,5,1,1
23,7.03,0,0.95,4,1,0.47,1,0,0.28,1,1,1
445,8.05,0,0.9,1,1,0.64,1,18,0.38,5,0,1
25,4.64,1,0.5,1,1,0.71,1,4,0.77,4,0,1
21,8.82,1,0.9,5,1,0.89,0,0,0.69,1,1,1
3389,4.25,1,0.85,3,1,0.61,1,16,0.97,5,1,1
3389,6.0,0,0.85,0,1,0.8,1,7,0.88,2,0,1
110,5.88,0,0.6,0,1,0.36,1,17,0.72,2,0,1
53,3.44,1,0.4,0,1,0.87,1,2,0.95,3,0,1
110,7.75,1,0.6,0,1,0.93,0,10,0.99,1,0,1
53,8.99,1,0.4,3,0,0.6,0,19,0.14,2,1,1
21,7.51,1,0.9,4,0,0.99,0,5,0.52,1,0,1
23,6.3,1,0.95,5,1,0.95,1,18,0.48,4,0,1
110,7.13,0,0.6,1,0,0.71,1,15,0.76,4,0,0
3306,8.74,1,0.8,2,1,0.94,0,15,0.28,1,0,1
53,9.35,1,0.4,0,1,0.45,1,11,0.85,2,1,1
3306,8.96,1,0.8,0,0,0.99,0,14,0.15,1,1,1
21,3.44,0,0.9,1,0,0.42,1,12,0.22,4,1,0
143,5.74,1,0.6,1,1,1.0,0,14,0.59,5,1,1
23,4.72,0,0.95,0,0,0.42,0,14,0.65,5,0,0
80,3.0,1,0.7,4,0,0.78,0,10,0.57,1,0,1
3389,5.34,0,0.85,2,1,0.56,0,20,0.68,4,1,1
22,5.62,0,0.6,5,0,0.81,1,16,0.94,5,1,1
3389,5.85,0,0.85,1,1,0.82,1,16,0.07,3,1,1
143,5.28,0,0.6,4,1,0.38,1,6,0.96,3,0,1
22,7.15,1,0.6,4,0,0.76,0,0,0.34,5,0,1
139,7.79,1,0.8,1,0,1.0,1,18,0.05,2,1,1
443,7.73,1,0.7,2,0,0.38,0,0,0.75,3,0,1
80,3.95,1,0.7,2,0,0.59,0,10,0.52,1,1,1
53,4.13,0,0.4,1,1,0.67,0,13,0.64,4,1,1
80,8.42,1,0.7,2,1,0.55,1,12,0.9,2,1,1
53,4.37,0,0.4,0,0,0.38,0,7,0.75,3,1,0
80,7.62,0,0.7,5,0,0.76,1,16,0.05,3,1,1
25,7.15,0,0.5,1,0,0.59,0,15,0.62,5,0,0
443,3.23,1,0.7,2,1,0.72,1,4,0.75,3,1,1
143,8.4,0,0.6,0,0,0.7,0,15,0.78,2,1,1
80,5.2,0,0.7,3,0,0.31,0,12,0.84,1,1,1
3306,9.4,1,0.8,4,1,0.64,0,16,0.72,5,0,1
80,7.63,1,0.7,2,1,0.59,1,17,0.66,4,1,1
22,7.78,1,0.6,0,0,0.89,0,12,0.63,1,1,1
22,3.13,0,0.6,5,1,0.31,1,13,0.95,2,1,1
25,6.11,1,0.5,0,0,0.96,0,6,0.29,1,0,0
139,7.77,0,0.8,0,0,0.75,0,16,0.45,3,1,1
143,8.49,1,0.6,2,0,0.55,1,2,0.02,2,0,1
445,5.28,0,0.9,1,1,0.59,1,16,0.1,1,0,1
143,7.33,1,0.6,2,0,0.75,0,3,0.12,3,0,1
445,8.15,0,0.9,0,1,0.57,1,18,0.86,3,0,1
143,7.75,1,0.6,4,0,0.47,1,3,0.57,5,1,1
80,9.33,0,0.7,5,1,0.43,0,16,0.97,2,1,1
53,6.58,1,0.4,1,0,0.85,1,8,0.61,3,0,1
443,3.01,1,0.7,0,0,0.82,1,8,0.09,3,1,1
443,8.49,1,0.7,2,0,0.61,0,11,0.24,5,0,1
443,4.82,0,0.7,3,0,0.4,1,20,0.27,1,1,1
445,6.71,0,0.9,3,1,0.75,0,9,0.98,2,0,1
25,7.05,1,0.5,1,0,0.58,1,12,0.05,1,1,1
3389,6.0,0,0.85,0,0,0.9,1,3,0.06,1,1,0
53,4.15,0,0.4,5,0,0.93,0,0,0.32,4,1,1
23,8.18,0,0.95,0,1,0.62,1,10,0.68,4,1,1
139,3.17,1,0.8,2,1,0.32,1,18,0.09,2,1,1
23,4.67,0,0.95,0,1,0.62,0,8,0.94,5,0,1
139,5.89,1,0.8,1,0,0.95,0,13,0.1,3,0,1
3306,4.53,0,0.8,2,0,0.91,1,15,0.84,5,0,1
23,5.22,1,0.95,3,0,0.63,1,15,0.81,5,1,1
110,3.22,1,0.6,4,1,0.88,0,1,0.73,5,0,1
3306,9.68,1,0.8,3,0,0.6,0,17,0.83,4,1,1
445,6.75,1,0.9,2,0,0.96,0,16,0.75,3,0,1
110,9.97,1,0.6,5,0,0.5,0,14,0.49,2,0,1
21,9.49,0,0.9,4,1,0.73,0,2,0.84,5,1,1
139,5.85,1,0.8,1,1,0.36,0,3,0.36,3,0,1
445,3.31,1,0.9,5,1,0.39,1,1,0.97,3,0,1
110,4.75,1,0.6,3,1,0.83,0,4,0.26,1,1,1
23,9.39,0,0.95,5,1,0.36,0,1,0.09,3,0,1
143,7.98,1,0.6,2,1,0.45,1,4,0.83,3,1,1
21,5.57,1,0.9,1,0,0.69,1,16,0.22,5,1,1
445,4.64,0,0.9,2,1,0.78,0,9,0.27,3,0,1
22,5.13,1,0.6,1,0,0.42,1,8,0.48,1,1,1
110,8.93,0,0.6,5,0,0.32,0,1,0.56,3,0,1
23,9.54,1,0.95,0,1,0.39,1,16,0.44,3,0,1
53,4.91,0,0.4,5,0,0.48,0,4,0.07,2,0,0
110,6.42,1,0.6,2,1,0.3,1,8,0.67,5,1,1
21,5.85,0,0.9,0,0,0.92,0,18,0.25,1,0,0
143,5.07,0,0.6,1,0,0.94,1,3,0.76,5,1,0
80,5.15,1,0.7,1,1,0.85,1,14,0.0,1,0,1
25,8.09,1,0.5,5,1,0.32,1,7,0.22,2,0,1
110,5.65,1,0.6,2,1,0.93,0,10,0.88,2,0,1
143,5.43,0,0.6,2,0,0.42,0,13,0.48,4,1,1
23,6.42,0,0.95,1,0,0.77,0,6,0.26,1,1,1
3306,6.25,1,0.8,5,0,0.68,1,4,0.61,3,0,1
139,4.02,0,0.8,2,1,0.31,0,6,0.44,2,0,1
22,6.58,1,0.6,5,1,0.55,0,2,0.9,3,1,1
80,4.5,1,0.7,3,0,0.45,1,16,0.85,2,0,1
143,9.59,1,0.6,3,1,0.73,1,5,0.11,5,1,1
443,4.42,0,0.7,2,0,0.79,1,6,0.67,2,1,1
143,7.14,0,0.6,5,1,0.45,1,15,0.14,3,1,1
23,6.58,0,0.95,4,0,0.57,0,5,0.43,1,0,1
80,6.62,0,0.7,0,1,0.75,0,17,0.71,3,0,1
110,9.04,1,0.6,1,0,0.88,1,12,0.34,1,0,1
22,9.99,1,0.6,4,0,0.98,0,4,0.04,4,1,1
22,5.33,1,0.6,4,1,0.33,0,8,0.72,5,0,1
443,9.59,0,0.7,5,1,0.32,0,15,0.8,5,0,1
80,9.84,1,0.7,0,0,0.73,0,20,0.47,4,0,1
445,8.25,1,0.9,5,0,0.7,1,13,0.61,3,0,1
21,9.75,1,0.9,4,1,0.66,1,8,0.35,1,1,1
445,3.61,1,0.9,1,1,0.84,1,5,0.09,5,0,1
3389,6.53,1,0.85,3,0,0.84,1,6,0.63,1,0,1
139,8.87,0,0.8,2,0,1.0,1,18,0.48,1,1,1
143,5.44,1,0.6,1,0,0.77,1,4,0.49,1,0,1
23,3.6,0,0.95,4,1,0.51,1,4,0.63,5,1,1
22,5.43,1,0.6,1,1,0.56,0,13,0.66,1,0,1
21,3.0,0,0.9,0,1,0.71,0,7,0.58,2,1,1
80,4.79,0,0.7,4,0,0.34,0,6,0.99,5,0,1
22,3.29,0,0.6,1,0,0.77,0,9,0.64,1,0,0
139,7.53,0,0.8,2,0,0.89,1,6,0.52,2,0,1
445,5.77,0,0.9,3,1,0.52,1,12,0.06,1,1,1
22,7.87,1,0.6,5,0,0.56,0,18,0.95,2,1,1
22,4.1,1,0.6,1,0,0.84,1,13,0.89,4,0,1
445,5.71,1,0.9,0,1,0.82,1,3,0.65,3,0,1
443,3.98,0,0.7,3,0,0.64,1,4,0.27,2,0,0
445,9.16,1,0.9,3,0,0.72,1,6,0.67,4,0,1
21,4.91,0,0.9,4,0,0.93,1,17,0.33,4,1,1
22,3.9,0,0.6,3,1,1.0,1,4,0.17,5,0,1
53,9.44,1,0.4,1,1,0.58,1,14,0.68,3,0,1
21,6.39,1,0.9,1,0,0.9,1,16,0.56,4,0,1
3389,8.95,0,0.85,4,1,0.32,0,13,0.02,1,1,1
139,4.44,1,0.8,3,1,0.94,0,13,0.83,3,1,1
25,4.95,0,0.5,0,1,0.78,0,3,0.48,4,0,0
22,5.21,1,0.6,3,1,0.38,1,8,0.43,5,1,1
22,4.05,0,0.6,1,1,0.75,1,2,0.91,4,1,1
110,6.68,1,0.6,0,0,0.36,0,11,0.72,2,0,1
143,9.2,0,0.6,4,0,0.5,0,0,0.25,5,1,1
3306,9.26,1,0.8,3,1,0.55,1,10,0.45,3,0,1
110,4.44,1,0.6,0,1,0.7,1,17,0.76,1,0,1
21,4.27,1,0.9,2,1,0.84,0,6,0.8,5,1,1
80,8.91,1,0.7,2,1,0.87,0,4,0.13,2,0,1
445,4.79,1,0.9,2,1,0.32,1,1,0.48,4,1,1
53,7.28,1,0.4,1,0,0.71,1,13,0.96,4,1,1
21,8.42,0,0.9,2,1,0.41,0,8,0.72,5,0,1
3306,6.65,0,0.8,5,1,0.78,1,4,0.86,2,0,1
25,8.07,0,0.5,2,0,0.73,0,2,0.35,3,1,1
80,8.03,1,0.7,4,0,0.76,1,8,0.77,3,1,1
25,5.77,0,0.5,4,1,0.73,0,20,0.29,3,1,1
143,4.76,1,0.6,5,0,0.33,0,9,0.37,3,0,1
110,9.73,1,0.6,1,0,0.65,1,6,0.48,3,1,1
23,8.03,1,0.95,3,1,0.84,0,14,0.14,2,0,1
25,6.1,0,0.5,3,0,0.39,0,9,0.57,2,1,1
23,3.87,1,0.95,4,0,0.64,1,4,0.33,4,1,1
443,9.37,1,0.7,5,1,0.52,1,9,0.75,1,0,1
139,8.34,1,0.8,0,0,0.31,1,0,0.92,3,1,1
25,6.12,0,0.5,4,0,0.44,0,19,0.79,1,0,1
3306,8.95,0,0.8,5,1,0.8,1,13,0.04,5,0,1
53,3.68,0,0.4,5,1,0.68,1,17,0.35,5,0,1
143,9.37,1,0.6,5,0,0.87,0,11,0.47,4,1,1
21,8.53,1,0.9,4,0,0.67,1,3,0.48,5,1,1
143,6.56,0,0.6,0,0,0.78,1,4,0.22,2,0,0
445,6.19,1,0.9,0,1,0.75,0,8,0.97,1,1,1
110,3.32,0,0.6,4,0,0.67,1,18,0.82,5,0,1
25,9.68,1,0.5,2,0,0.6,0,13,0.84,2,0,1
110,4.89,1,0.6,3,0,0.31,1,18,0.2,4,1,1
3389,8.68,1,0.85,4,0,0.58,1,0,0.16,3,0,1
139,6.96,1,0.8,0,1,0.77,0,17,0.73,1,1,1
443,4.29,1,0.7,2,0,0.79,0,5,0.3,3,1,1
25,4.77,1,0.5,5,0,0.42,0,2,0.61,3,0,1
22,6.24,1,0.6,2,0,0.34,0,11,0.8,3,0,1
25,8.48,1,0.5,1,1,0.34,1,5,0.62,3,1,1
443,5.11,1,0.7,3,1,0.97,0,8,0.09,1,1,1
445,6.22,1,0.9,1,0,0.41,0,12,0.92,5,1,1
3306,7.45,0,0.8,4,0,0.57,0,1,0.59,4,1,1
3306,9.04,0,0.8,1,0,0.44,0,3,0.35,5,0,0
445,5.88,0,0.9,5,1,0.69,1,8,0.82,4,1,1
143,4.44,1,0.6,5,1,0.89,0,10,0.98,5,0,1
22,7.13,0,0.6,2,0,0.76,0,7,0.88,3,0,1
3306,6.72,1,0.8,0,1,0.89,1,15,0.93,3,1,1
21,8.27,1,0.9,5,0,0.89,0,12,0.45,1,0,1
53,6.32,0,0.4,2,1,0.43,0,18,0.63,1,0,1
110,5.73,1,0.6,4,0,0.85,1,14,0.05,5,1,1
22,6.26,1,0.6,1,1,0.32,0,4,0.17,5,0,1
22,3.74,0,0.6,2,1,0.96,0,18,0.95,3,0,1
3389,8.36,0,0.85,5,1,0.33,0,6,0.24,2,0,1
22,4.36,0,0.6,4,0,0.59,1,16,0.0,5,0,1
3306,7.37,0,0.8,3,0,0.5,1,1,0.12,3,0,1
110,5.57,1,0.6,3,0,0.36,0,3,0.55,2,1,1
443,8.61,0,0.7,2,1,0.38,1,14,0.8,2,1,1
445,8.5,0,0.9,0,0,0.85,0,19,0.23,4,0,1
3389,8.73,1,0.85,1,0,0.89,1,13,0.18,1,1,1
3389,7.74,0,0.85,2,0,0.91,0,9,0.08,4,1,1
110,4.08,0,0.6,3,1,0.7,1,11,0.39,1,1,1
139,4.81,0,0.8,3,1,0.71,1,18,0.5,1,1,1
3306,8.9,1,0.8,2,0,0.48,1,11,0.42,3,1,1
23,7.64,1,0.95,5,1,1.0,0,4,0.53,3,1,1
22,5.46,1,0.6,1,0,0.61,0,0,0.32,3,0,0
143,3.43,1,0.6,4,1,0.62,1,11,0.92,2,1,1
21,4.1,1,0.9,1,1,0.84,1,15,0.07,2,0,1
21,9.75,1,0.9,1,1,0.77,1,13,0.11,3,1,1
22,7.33,1,0.6,0,1,0.34,1,19,0.33,5,0,1
22,7.5,0,0.6,0,0,0.64,1,3,0.67,4,0,0
23,8.27,0,0.95,1,0,0.42,1,16,0.55,5,1,1
443,7.63,1,0.7,4,1,0.48,0,13,0.64,1,0,1
110,3.9,0,0.6,2,1,0.81,1,10,0.7,5,0,1
3389,9.19,0,0.85,3,0,0.36,0,5,0.64,3,1,1
3306,6.11,0,0.8,3,1,0.31,1,4,0.07,5,1,1
21,5.35,1,0.9,0,0,0.88,0,19,0.41,2,0,1
22,9.99,0,0.6,1,1,0.87,1,1,0.34,2,1,1
139,3.2,1,0.8,4,1,0.75,1,9,0.95,4,0,1
3389,7.29,1,0.85,3,0,0.56,0,20,0.49,2,1,1
3389,6.46,0,0.85,2,0,0.52,0,2,0.98,2,0,1
443,5.81,1,0.7,2,0,0.84,1,3,0.11,5,0,1
139,5.18,1,0.8,1,1,0.85,1,14,0.03,5,0,1
139,7.83,1,0.8,2,1,0.31,0,5,0.31,3,1,1
143,7.09,0,0.6,4,0,0.34,1,12,0.99,1,1,1
443,9.03,0,0.7,4,1,0.99,0,4,0.74,1,0,1
139,7.5,1,0.8,2,0,0.64,0,2,1.0,3,1,1
25,7.28,0,0.5,2,0,0.42,1,5,0.11,4,0,0
3306,3.19,0,0.8,0,0,0.76,0,8,0.48,1,1,0
25,6.13,1,0.5,0,0,0.71,0,5,0.09,3,1,1
53,6.61,1,0.4,5,1,0.75,1,16,0.12,1,0,1
443,4.06,1,0.7,1,0,0.97,0,15,0.53,4,1,1
25,8.84,1,0.5,4,0,0.72,0,19,0.4,5,1,1
22,6.91,0,0.6,5,0,0.48,0,5,0.26,5,1,1
143,9.97,1,0.6,3,1,0.4,1,15,0.18,3,1,1
139,5.66,0,0.8,4,0,0.61,1,16,0.42,2,0,1
22,9.14,1,0.6,0,1,0.76,0,19,0.68,3,1,1
23,6.94,0,0.95,1,0,0.89,1,6,0.1,4,1,1
139,3.4,0,0.8,5,1,0.47,0,0,0.88,5,0,1
110,3.98,0,0.6,1,1,0.58,0,9,0.38,1,1,1
22,8.0,1,0.6,1,1,0.48,1,1,0.25,2,0,1
139,5.52,0,0.8,3,1,0.51,1,16,0.35,4,0,1
445,9.93,0,0.9,4,1,0.66,0,12,0.33,4,1,1
139,8.73,1,0.8,1,1,0.68,1,8,0.28,2,1,1
110,7.08,1,0.6,1,1,0.64,0,3,0.81,1,1,1
445,6.62,0,0.9,2,1,0.69,1,0,0.23,1,1,1
22,7.05,0,0.6,4,0,0.43,0,1,0.19,1,1,1
22,9.21,0,0.6,5,1,0.74,0,16,0.56,3,0,1
53,6.97,1,0.4,2,0,0.85,1,5,0.9,1,0,1
110,4.78,1,0.6,4,0,0.76,0,13,0.87,2,0,1
21,3.39,1,0.9,3,0,0.48,0,3,0.56,3,0,1
139,5.22,0,0.8,4,0,0.43,0,11,0.69,5,1,1
139,5.83,0,0.8,0,0,0.91,0,1,0.52,2,1,0
110,7.34,1,0.6,4,0,0.46,0,14,0.38,4,1,1
21,3.86,1,0.9,5,0,0.93,0,0,0.63,5,0,1
143,4.15,0,0.6,5,1,0.89,0,19,0.09,1,0,1
143,4.13,1,0.6,2,0,0.36,1,5,0.42,3,0,1
22,5.26,1,0.6,5,1,0.88,0,6,0.06,1,0,1
25,5.03,0,0.5,4,0,0.92,0,13,0.99,4,1,1
22,5.95,0,0.6,3,0,0.72,1,11,0.79,3,1,1
139,7.26,0,0.8,1,1,0.45,1,0,0.22,1,0,1
21,9.48,0,0.9,5,1,0.34,1,19,0.89,3,1,1
445,3.52,0,0.9,1,0,0.75,0,15,0.85,2,0,0
445,6.96,0,0.9,1,0,0.32,0,3,0.52,2,0,0
143,7.49,1,0.6,3,1,0.3,1,20,0.51,4,0,1
445,5.94,0,0.9,4,1,0.84,0,5,0.39,3,1,1
139,5.45,1,0.8,3,1,0.72,1,2,0.31,5,0,1
3389,5.38,0,0.85,0,1,0.63,0,9,0.64,4,0,1
21,6.45,0,0.9,0,0,0.55,0,3,0.38,3,0,0
3389,4.76,1,0.85,5,0,0.49,0,3,0.05,4,1,1
110,6.96,0,0.6,4,1,0.58,0,7,0.31,1,1,1
3389,6.29,1,0.85,1,1,0.62,1,5,0.87,3,0,1
21,7.56,1,0.9,3,1,0.77,0,13,0.61,2,1,1
21,8.91,1,0.9,2,1,0.66,1,3,0.52,5,0,1
445,4.03,0,0.9,4,0,0.66,1,10,0.8,3,1,1
53,7.5,0,0.4,0,1,0.37,0,1,0.72,1,0,1
443,8.2,1,0.7,0,1,0.65,1,10,0.26,4,1,1
25,9.33,0,0.5,4,0,0.9,1,3,0.98,3,0,1
23,9.42,1,0.95,5,1,0.94,1,2,0.57,5,1,1
143,3.43,0,0.6,2,1,0.55,0,19,0.61,4,0,1
3306,6.77,1,0.8,0,0,0.58,0,12,0.2,4,1,1
21,9.79,1,0.9,5,0,0.89,0,19,0.93,5,1,1
443,8.38,0,0.7,5,1,0.71,0,1,0.15,5,0,1
139,3.9,0,0.8,0,0,0.44,0,4,0.49,5,1,0
443,8.33,0,0.7,3,0,0.8,0,1,0.74,5,1,1
139,7.79,0,0.8,1,1,0.46,0,14,0.87,4,0,1
